feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out,TF.name,auc_TF_expr,combined_auc
MA1525.1,Adipo,0.952870000130224,0.808579528166109,881227,0.613811021373371,1.59860659172335e-05,4.5344506365993e-05,100,100,NFATC4,0.528926316376035,0.324660802486028
MA0472.2,FB,0.434654479893245,0.549670851154399,16531363,0.644970309622647,2.732475231671e-119,6.03084770067032e-119,100,100,EGR2,0.503345336933113,0.324642797808866
MA0500.2,Adipo,0.818913087785878,0.853341852255407,931736,0.648992627110085,1.61945007300143e-08,7.10652796740629e-08,100,100,MYOG,0.499957859249895,0.324468964518923
MA0846.1,PC,0.678363610711725,0.583403768373549,4845230,0.6141277145026,3.57046465479701e-24,1.33847569471285e-23,100,100,FOXC2,0.52829676183103,0.324441682922415
MA0703.2,Adipo,0.411667202151133,0.411952768902486,875860,0.610072684087165,3.00719912584522e-05,8.15771108320195e-05,100,100,LMX1B,0.531716312649539,0.324385598031034
MA0646.1,CM,0.358749210227302,0.54863413108885,17658164.5,0.648031886629753,5.12821836450839e-132,8.73436278521293e-132,100,100,GCM1,0.500315884160223,0.324220646323182
MA0751.1,Mesothelial,0.396097838418507,0.45908909105942,8107634,0.647601497825788,2.45876400890175e-61,4.45203386077841e-61,100,100,ZIC4,0.500449219935652,0.324091664416076
MA1545.1,Mesothelial,0.58191202854805,0.619131809382969,8277448,0.66116547971641,9.01096476474833e-73,1.78307154230829e-72,100,100,OVOL2,0.490106617846748,0.324041577100832
MA0690.1,Mesothelial,0.397909185869109,0.623616912545401,8104552.5,0.647355361404787,3.88166135151235e-61,7.0114270417148e-61,100,100,TBX21,0.500475139542537,0.32398526483267
MA1121.1,SMC,0.694531156940104,0.84403687318814,1770665,0.657664503874492,2.71618222153926e-16,4.82445699349593e-15,100,100,TEAD2,0.492459941174133,0.323873422890348
MA1509.1,Adipo,0.640467420547323,0.58213242486778,921120,0.641598144413913,7.95823023184675e-08,3.19435682199425e-07,100,100,IRF6,0.504632696346293,0.323771401586371
MA1623.1,FB,1.62082127791007,1.62881163062485,17291664.5,0.674633435032304,3.41192310871361e-172,9.67792638441198e-172,100,100,Stat2,0.479890855675895,0.323750416405221
MA0614.1,FB,0.674896628450788,0.792578708107494,17504893,0.682952534411187,8.66850744324018e-189,2.68328072724364e-188,100,100,Foxj2,0.474040505321639,0.323747164522973
MA0659.2,Adipo,0.458151829426882,0.413271796400492,865874,0.603117022425148,9.25921539470577e-05,0.000231791096793641,100,100,MAFG,0.536757878753052,0.323727813596779
MA0032.2,FB,0.642835656345451,0.758910367228432,17387610.5,0.678376763475764,1.44902825014692e-179,4.22255888519376e-179,100,100,FOXC1,0.477007436249571,0.323590760756856
MA0641.1,Endocardial,0.965331867103615,0.725664332362294,6585245,0.654673448904166,2.49439885065769e-54,8.65498391902621e-54,100,100,ELF4,0.493801114325094,0.32327847858793
MA0647.1,Adipo,0.521542052062265,0.488404333103971,904981,0.630356663984983,7.7364666134945e-07,2.68437399705437e-06,100,100,GRHL1,0.512782926379065,0.323236134820764
MA0847.2,Adipo,0.87283492028492,0.763162298674742,921078,0.641568889678302,8.00730195325636e-08,3.19435682199425e-07,100,100,FOXD2,0.503793015780144,0.32321792576175
MA0485.2,Mesothelial,0.511386708011329,0.565295904573505,8088800,0.646097122244694,3.95904301014811e-60,7.0996300133906e-60,100,100,HOXC9,0.500201486004211,0.32317874064984
MA0636.1,Lymphoid,0.787375060226342,0.791816052399459,1633650,0.686301445826864,9.51265437741298e-20,4.05510866602862e-19,100,100,BHLHE41,0.470866899571831,0.32315663396816
MA0761.2,EC,3.86050720465602,3.65174701315574,12090090.5,0.836069706530665,0,0,100,100,ETV1,0.386478316117042,0.323122812336441
MA0674.1,Mesothelial,0.511677160406912,0.558678476586501,8090020.5,0.646194610319278,3.30942924017863e-60,5.94899810403195e-60,100,100,NKX6-1,0.5,0.323097305159639
MA0871.2,CM,0.574247097435343,0.762171013469134,18511250,0.679339025376902,8.2648898079578e-193,1.56487507531384e-192,100,100,TFEC,0.475180826479207,0.322808879538175
MA1151.1,Adipo,0.642949875134149,0.690031274375031,949193,0.66115214900412,1.00019360672769e-09,5.32960307584899e-09,100,100,RORC,0.488063023059001,0.322683916544906
MA0465.2,Mesothelial,0.52253878614212,0.551549657136964,8082937,0.645628812059287,9.34939018186669e-60,1.66857537695516e-59,100,100,CDX2,0.499769159741459,0.322665368907746
MA1544.1,Mesothelial,0.51428775831893,0.544803630469889,8076980,0.645152993574813,2.23224346099481e-59,3.97435231957549e-59,100,100,OVOL1,0.499953831948292,0.322546711330639
MA1499.1,FB,0.442390861971796,0.58964404676749,16747068,0.653386029526515,2.64268601468186e-133,6.19950870110902e-133,100,100,HOXB4,0.493574588782422,0.322494740839729
MA0757.1,Mesothelial,0.56619222904537,0.573383067281752,8065696,0.644251678184717,1.15165003117946e-58,2.04069102912085e-58,100,100,ONECUT3,0.500125963698173,0.322206991416297
MA0863.1,Adipo,0.413417554736686,0.426091878771023,885047,0.616471809231262,1.00769386915465e-05,2.93648291558348e-05,100,100,MTF1,0.522630975889222,0.322187263266729
MA0164.1,Mesothelial,0.518744511972907,0.544304043934095,7967971,0.636445842798583,1.11776140475274e-52,1.85712696647115e-52,100,100,Nr2e3,0.506226097250046,0.322185495110943
MA1630.1,FB,0.59948798654243,0.678235177903492,17454891,0.681001708854833,7.91800022406833e-185,2.42083121604712e-184,100,100,Znf281,0.47305014981741,0.322147960399691
MA0469.3,Mesothelial,0.837589242244586,0.868577468856777,8884694,0.709669570940646,7.74553683705537e-122,2.14006314090493e-121,100,100,E2F3,0.453809223705777,0.322054597076186
MA0028.2,Endocardial,0.639793753896875,0.503515918720312,6179506,0.614336825060266,1.79314313692896e-30,4.34313240308119e-30,100,100,ELK1,0.524159832203049,0.322010687139743
MA1504.1,Mesothelial,0.461380797628585,0.501186936392208,7892706,0.630434011636266,2.71800388484738e-48,4.40789325673076e-48,100,100,HOXC4,0.51051050043612,0.321843182772381
MA0145.3,Mesothelial,0.510495418519122,0.501906074902274,7863271,0.628082875646592,1.24806593351639e-46,1.9979767948567e-46,100,100,TFCP2,0.512384939310578,0.321820206120193
MA1502.1,Adipo,0.675046704851713,0.653028404816836,924001,0.643604879968516,5.20533826501409e-08,2.14540461088426e-07,100,100,HOXB8,0.499873577749684,0.321721074007018
MA1521.1,Mesothelial,0.552539981942477,0.571093511557472,8039877,0.642189372082547,4.7337632324128e-57,8.30914675618812e-57,100,100,MAFA,0.500882504704668,0.321661421183424
MA0033.2,Endocardial,0.568729259246611,0.56143755804336,6412199.5,0.637470095907832,2.73713046698693e-43,7.70528048442358e-43,100,100,FOXL1,0.504585575808862,0.321658215404584
MA1498.1,Adipo,0.675046704851713,0.653028404816836,924001,0.643604879968516,5.20533826501409e-08,2.14540461088426e-07,100,100,HOXA7,0.499747155499368,0.321639708029778
MA1473.1,Adipo,0.603751286373968,0.619954594861048,923634,0.643349249302588,5.49630173756073e-08,2.25287972319797e-07,100,100,CDX4,0.499747155499368,0.321511957331622
MA1534.1,FB,0.483166751259543,0.588019087105969,16536371.5,0.645165716002372,1.31851327980498e-119,2.91872672621517e-119,100,100,NR1I3,0.497892256312619,0.321223014035967
MA0616.2,CM,0.3669532447466,0.515576821157651,17438247.5,0.639961216067591,3.17739466512754e-118,5.25573485628635e-118,100,100,HES2,0.501790731982593,0.321126607051027
MA0516.2,Neuron,0.631878762205679,0.539126646112279,1056964,0.670471420261613,1.26888837785684e-11,1.19821611377368e-10,100,100,SP2,0.478801724635558,0.321022872340112
MA0757.1,FB,0.479293040158668,0.561757058767975,16459769.5,0.642177092761946,8.20168923016698e-115,1.7838076284853e-114,100,100,ONECUT3,0.499723598582977,0.320911047722554
MA0028.2,PC,0.87157354460902,0.740326208829572,5255018,0.666067904724858,2.70354135874399e-49,1.72379645608805e-48,100,100,ELK1,0.481315623465942,0.320588888833299
MA1507.1,Mesothelial,0.482820085038363,0.545642649855658,8033385,0.64167082019381,1.19502821391955e-56,2.07323499438136e-56,100,100,HOXD4,0.499554574151642,0.320549593327454
MA0667.1,Adipo,0.699205360430031,0.730796885937492,920618,0.641248480669237,8.56430062505141e-08,3.39838737568529e-07,100,100,MYF6,0.499620733249052,0.320381036106805
MA0631.1,Mesothelial,0.434096797724602,0.509981544811606,8005589,0.639450600184672,6.06489352443919e-55,1.0424909145695e-54,100,100,Six3,0.500587803966299,0.320101171691377
MA1607.1,PC,0.611057732348492,0.580377334230064,5050075.5,0.64009166229066,1.39546041957736e-35,7.17940326210146e-35,100,100,Foxl2,0.499867103747674,0.319960765362267
MA0595.1,CM,0.456746971923239,0.687032483234927,18617104,0.683223730796161,3.67350651867684e-201,7.04482226975045e-201,100,100,SREBF1,0.468175904851691,0.319868888381641
MA0684.2,Adipo,0.625541194112404,0.526717346781385,889275.5,0.61941713422003,5.97773693664202e-06,1.83514063980862e-05,100,100,RUNX3,0.516200506385543,0.319743438348261
MA1607.1,SMC,0.65426889148886,0.601228878532889,1721998,0.639588493782205,4.26515955304245e-13,5.68180183316012e-12,100,100,Foxl2,0.499872416432764,0.319712645909502
MA0864.2,Myeloid,0.546440533357076,0.525531025347438,8943207,0.637327136231134,1.45276506460535e-59,5.33873270047087e-59,100,100,E2F2,0.5016334737587,0.319704625268308
MA0850.1,Endocardial,0.568729259246611,0.56143755804336,6412199.5,0.637470095907832,2.73713046698693e-43,7.70528048442358e-43,100,100,FOXP3,0.501435058412395,0.319649854777699
MA1420.1,Endocardial,0.830535459755893,0.733344324119451,6583896,0.654539337799329,3.07620987484476e-54,1.06243174381213e-53,100,100,IRF5,0.488355298790395,0.319647753881059
MA0612.2,Mesothelial,0.495844052683736,0.540896635470492,7981215,0.637503714211772,1.80433730201092e-53,3.03845514063239e-53,100,100,EMX1,0.501314511465333,0.31958986304741
MA0911.1,Mesothelial,0.490369075703816,0.542908825617487,8003572,0.639289491256825,8.0452175771359e-55,1.37654410838151e-54,100,100,Hoxa11,0.499907663896584,0.319585716127835
MA0877.2,Adipo,0.536302599667686,0.518351851418662,917749.5,0.639250451881184,1.29840914678273e-07,5.01872136528453e-07,100,100,BARHL1,0.499915718499789,0.319571348953497
MA0139.1,Lymphoid,0.636965273765521,0.581882851438487,1558816,0.654863449685091,4.03935135498087e-14,1.21998223109949e-13,100,100,CTCF,0.487943250791474,0.319536200463862
MA0811.1,FB,0.366751918870585,0.478166751336292,16385213,0.639268274602828,3.05009622310607e-110,6.55726738454503e-110,100,100,TFAP2B,0.499798975467399,0.319505628695305
MA0711.1,Mesothelial,0.488080018719227,0.51284651127157,7984516,0.63776738330985,1.14278233840133e-53,1.92876838110269e-53,100,100,OTX1,0.500865051903114,0.319435393543601
MA0041.1,Mesothelial,0.973216570156245,0.881292240469027,8034146,0.641731605466042,1.07228579866393e-56,1.87336113771263e-56,100,100,Foxd3,0.497660046583404,0.319364180670273
MA0817.1,FB,0.422872541976927,0.527982345700617,16357886,0.638202113049721,1.3675006904377e-108,2.93148136513368e-108,100,100,BHLHE23,0.499945652173913,0.319066371627412
MA0845.1,Mesothelial,0.499199842317448,0.516487510325936,7967977,0.636446322051715,1.11684181257144e-52,1.85712696647115e-52,100,100,FOXB1,0.501296699223929,0.319048440477734
MA0031.1,Endocardial,0.572422699035402,0.564763157311925,6421093,0.638354244989275,7.9669190918364e-44,2.31257651459531e-43,100,100,FOXD1,0.499729192995125,0.319004251693503
MA0627.2,Myeloid,0.509034929626245,0.529189677179057,9018459,0.642689881570213,3.67302660459964e-64,1.46528227113975e-63,100,100,POU2F3,0.496315980948329,0.318977259017086
MA0898.1,FB,0.403592453363067,0.51860766836637,16342677.5,0.6376087541746,1.12108160076738e-107,2.39635207499274e-107,100,100,Hmx3,0.500016483816598,0.318814887313065
MA0042.2,Endocardial,0.568729259246611,0.56143755804336,6412199.5,0.637470095907832,2.73713046698693e-43,7.70528048442358e-43,100,100,FOXI1,0.5,0.318735047953916
MA0486.2,FB,1.28194648234956,1.49930471622889,20069583,0.783013787883517,0,0,100,100,HSF1,0.407050294172727,0.318725992699287
MA0906.1,Adipo,0.505250295006206,0.512771873890758,915136,0.637430041130765,1.88782281920504e-07,7.18528481187225e-07,100,100,HOXC12,0.5,0.318715020565383
MA0909.2,FB,0.42073785161926,0.519185688820188,16339461,0.637483262586223,1.747347725933e-107,3.72434686727434e-107,100,100,HOXD13,0.499945652173913,0.318706985463623
MA1464.1,Myeloid,0.900466753961535,0.998995969609743,10364854,0.738639138876447,5.42158667252701e-176,5.25260215286383e-175,100,100,ARNT2,0.431426170855732,0.318668255329641
MA1468.1,Adipo,0.727596280045563,0.677347818273695,915699,0.637822193896208,1.74226536611351e-07,6.66528186215734e-07,100,100,ATOH7,0.499494310998736,0.318588557279889
MA0802.1,Mesothelial,0.356508439033892,0.580412502479253,7977737,0.637225907146303,2.91675539479223e-53,4.8896618528427e-53,100,100,TBR1,0.499907663896584,0.31855411461589
MA0763.1,Endocardial,0.602936826364702,0.449049278660354,6127949.5,0.609211325300055,6.00677917032175e-28,1.40913750347799e-27,100,100,ETV3,0.522642010636631,0.318399431957427
MA0101.1,EC,1.18388335621664,1.12655015132082,10107673,0.698978986039677,1.15617627770206e-126,2.05358929325175e-125,100,100,REL,0.455470458572849,0.318364279304276
MA0676.1,Endocardial,0.608038991393756,0.598705357425448,6399282,0.636185900061478,1.62093863366826e-42,4.51201574894224e-42,100,100,Nr2e1,0.50032503799649,0.31829973462109
MA0816.1,Adipo,0.692601686752603,0.744784894448201,909186,0.633285620252636,4.35061979635976e-07,1.58320115516311e-06,100,100,Ascl2,0.502391574636144,0.318157359953149
MA1471.1,FB,0.571526053098352,0.669181440478143,16896445.5,0.659213985299167,1.79939652413975e-143,4.50452955371898e-143,100,100,BARX2,0.482026026873498,0.317758298193202
MA1487.1,Adipo,0.739338665623757,0.643694111458834,912339,0.635481815047382,2.80351242226428e-07,1.05096495829606e-06,100,100,FOXE1,0.499789296249473,0.317607009121869
MA0594.2,Mesothelial,0.467908788526438,0.498748018697698,7951524.5,0.635132170026231,1.05549572221892e-51,1.74977735283403e-51,100,100,HOXA9,0.500062862035803,0.317606010714328
MA0880.1,FB,0.400290942743568,0.524214587427214,16279896,0.635159337057961,6.0261243311543e-104,1.26277773905649e-103,100,100,Dlx3,0.499924428040825,0.317531668293491
MA1518.1,Adipo,0.549447273284882,0.563134184975245,912192,0.635379423472746,2.86196999914658e-07,1.06751480968167e-06,100,100,LHX1,0.499705014749263,0.317502284177827
MA0662.1,FB,0.380435824963233,0.52059199680764,16292147,0.635637309216892,1.14113712079237e-104,2.41158156405413e-104,100,100,MIXL1,0.499489879521833,0.317494403000327
MA0095.2,Myeloid,0.580232788397242,0.592339925376646,9356573,0.666785178407204,5.63901843906648e-87,3.11607981892118e-86,100,100,YY1,0.476154447236799,0.317492728050172
MA1504.1,FB,0.403173197410905,0.514149807056359,16258856.5,0.634338482006305,1.03574779699006e-102,2.15227815196264e-102,100,100,HOXC4,0.500380941976966,0.317410887158553
MA1473.1,Mesothelial,0.45810602721058,0.518010821024373,7920230,0.632632505503423,7.12961582629279e-50,1.16128676995948e-49,100,100,CDX4,0.501637607951768,0.317352256773271
MA0881.1,FB,0.400290942743568,0.524214587427214,16279896,0.635159337057961,6.0261243311543e-104,1.26277773905649e-103,100,100,Dlx4,0.499505973188926,0.31726588278717
MA0077.1,Neuron,0.880046723271538,0.724953994155111,1085602,0.688637564551724,6.69016210872267e-14,8.31810155517852e-13,100,100,SOX9,0.460577855674367,0.317171212818051
MA1600.1,FB,0.514070116649072,0.652371388693141,17413446,0.679384734230157,1.41051797491821e-181,4.20898563715594e-181,100,100,ZNF684,0.46675846234277,0.317108573888419
MA0878.2,Adipo,0.54423463132658,0.56046925593354,911155,0.634657110119701,3.30910773822314e-07,1.22207642213587e-06,100,100,CDX1,0.499620733249052,0.317087850719729
MA0908.1,FB,0.418652437459692,0.53562698523658,16250195,0.634000554012298,3.323441959171e-102,6.84886105398223e-102,100,100,HOXD11,0.500125140453822,0.317079616123201
MA1487.1,SMC,0.715298944518266,0.625099135433243,1707671,0.634267126190362,3.15581243680154e-12,3.92372679642325e-11,100,100,FOXE1,0.499787360721273,0.316998692990947
MA0892.1,FB,0.407095388894638,0.51401193945587,16237722.5,0.633513940041824,1.77204552072569e-101,3.62176974920921e-101,100,100,GSX1,0.5,0.316756970020912
MA0764.2,Lymphoid,1.46491066004735,0.980914465526159,1547370,0.650054949486802,2.38913436918862e-13,6.82871356097592e-13,100,100,ETV4,0.487138123180954,0.31666654805749
MA0713.1,Adipo,0.593626241729916,0.579798873766697,909495,0.633500851521769,4.16846761633126e-07,1.52435139303094e-06,100,100,PHOX2A,0.49936788874842,0.316349982744752
MA1105.2,Adipo,0.440734753654653,0.434845683450841,886921,0.617777127672542,8.00682213477532e-06,2.39883104921381e-05,100,100,GRHL2,0.51171547679995,0.316126117443058
MA0028.2,EC,0.80175798642064,0.70769436598715,9523279,0.65856620996672,3.82569605133825e-81,4.19701360926226e-80,100,100,ELK1,0.479988243938281,0.316104038639015
MA1105.2,Endocardial,0.491325155618324,0.520474868395088,6380790,0.634347514182572,2.00959137154431e-41,5.51159986460316e-41,100,100,GRHL2,0.498296520547531,0.316093159135152
MA0902.2,FB,0.287892891073273,0.386845099239487,15452980,0.602897250226287,4.90017841646916e-61,7.77772999720424e-61,100,100,HOXB2,0.524140129997815,0.316002643108931
MA0851.1,Mesothelial,0.528659832071386,0.481400403187334,7601366,0.607163077060709,3.68302341396935e-33,5.27358055052042e-33,100,100,Foxj3,0.520414146593948,0.315976254591904
MA1548.1,FB,0.403505821198719,0.536005933689524,16895655,0.659183143980773,2.0413827808721e-143,5.09321590144008e-143,100,100,PLAGL2,0.479221086020163,0.315894462144652
MA1577.1,FB,0.362254079032922,0.484563055512763,16184364,0.63143216080402,2.13027997629283e-98,4.306744884321e-98,100,100,TLX2,0.500125140453822,0.315795098109171
MA0753.2,Neuron,0.561753412443808,0.501113955516965,1032129,0.654717659753027,7.93071398735667e-10,5.58142701374347e-09,100,100,ZNF740,0.48211042666144,0.315646210286311
MA0496.3,Myeloid,1.28147618009645,1.33079357643463,10513084,0.749202575617154,9.90405464376387e-192,9.85123301899713e-191,100,100,MAFK,0.420938950775582,0.315368546098648
MA0790.1,FB,0.346806732518139,0.47162450494904,16168603.5,0.630817265676207,1.6941288763228e-97,3.40652329309113e-97,100,100,POU4F1,0.499782608695652,0.315271498649913
MA1618.1,Adipo,1.04612978290922,0.965160645722519,905283,0.630567019464847,7.42610442968534e-07,2.61314806818173e-06,100,100,Ptf1a,0.499957859249895,0.315256937165232
MA1564.1,Neuron,0.546526272275662,0.431721295806347,993898,0.630466320191773,2.18464126875196e-07,9.87722658478161e-07,100,100,SP9,0.499831266346073,0.315126779210002
