feature,group,avgExpr,logFC,statistic,auc,pval,padj,pct_in,pct_out
SPATS2L,aFB2,0.886676232256002,0.217459463012432,567995.5,0.568086393823012,3.160814529323e-07,1.34267889189497e-05,52.7083333333333,42.678828612578
NBEAL1,aFB2,1.30262405782366,0.266686913171816,578883,0.578975636101776,2.62702028636704e-08,1.30433263075453e-06,66.0416666666667,60.3456553048488
RAPH1,aFB2,0.940102327544453,0.341416133823788,598693.5,0.598789306289006,6.43308442929521e-14,5.40534617178868e-12,53.5416666666667,40.2304368698992
PARD3B,aFB2,1.79448391149876,0.251322422908045,578247.5,0.578340034405505,6.72376676152139e-08,3.12720592530078e-06,78.75,74.8439750360058
NRP2,aFB2,0.228473254184938,0.157833153785947,553335,0.553423547767643,1.00605374806752e-15,9.93861520474659e-14,16.0416666666667,5.47287566010562
MAP2,aFB2,0.928461417459923,0.686182627077297,682025,0.682134141462634,9.10174113317983e-66,9.66579625729439e-63,49.5833333333333,15.8905424867979
ERBB4,aFB2,0.784167473163324,0.442015468030688,592525.5,0.59262031925108,2.10460043308172e-18,2.57063831172995e-16,35.4166666666667,18.8190110417667
IGFBP2,aFB2,0.148132150169403,0.0732519161803775,525822,0.525906144983197,2.94614387745252e-05,0.000888280966710467,10.625,5.42486797887662
SPEG,aFB2,0.0755409608383926,0.0618755593185528,520294.5,0.520377760441671,4.1888660275905e-09,2.25238448805643e-07,5.20833333333333,1.15218434949592
PAX3,aFB2,0.156924131672661,0.145596218903999,543474,0.543560969755161,7.29852108397661e-28,1.50015999764253e-25,9.58333333333333,0.912145943350936
HTR2B,aFB2,0.13686431763663,0.0800588025630228,526168,0.526252200352056,2.74829432996344e-06,9.88429355868602e-05,9.375,4.17666826692271
ARMC9,aFB2,0.359164904557192,0.126378436802218,536440.5,0.536526344215074,0.000213513349923092,0.00516307962106877,23.75,17.0907345175228
RAMP1,aFB2,0.105055877697297,0.0600624591213027,522905,0.52298867818851,5.68262686492532e-06,0.000194496425848666,7.91666666666667,3.31253000480077
LINC01266,aFB2,0.572964389032981,0.296758047251126,573335,0.573426748279725,9.76902759739945e-13,7.35196248181454e-11,31.0416666666667,17.9548727796447
CNTN6,aFB2,0.162274345633794,0.130444192780608,538280,0.538366138582173,2.80181940614784e-15,2.6254009244225e-13,10,2.40038406144983
ITPR1,aFB2,1.18177601280852,0.27918066886002,576065.5,0.576157685229637,3.91123609659929e-08,1.87381537855999e-06,62.7083333333333,51.2722035525684
LMCD1,aFB2,0.855881097007825,0.535315407373342,636108.5,0.636210293646984,3.01638536588494e-33,7.79185330561805e-31,45.2083333333333,22.0835333653385
IL17RE,aFB2,0.0764540492690108,0.05259957375356,517291,0.517373779804769,1.70891970851011e-05,0.00053950214183361,5.41666666666667,1.96831493038886
SLC6A1,aFB2,0.239458022836698,0.138019430688312,541764,0.541850696111378,8.25137208163358e-09,4.30953833405647e-07,15.625,7.48919827172348
GALNT15,aFB2,0.318741092453635,0.201645160057741,559179.5,0.559268983037286,1.86179574584058e-14,1.66304469998204e-12,19.7916666666667,8.20931349015843
RFTN1,aFB2,0.933452577749754,0.268491188308966,573764,0.573855816930709,2.7122582598475e-08,1.34316509756774e-06,51.875,42.390782525204
STAC,aFB2,0.136291736777161,0.124289211224332,539821,0.539907385181629,5.53486526504484e-24,9.04288179264655e-22,8.95833333333333,1.00816130580893
ITGA9,aFB2,0.764624439176609,0.438386361368393,622850.5,0.622950172027525,5.00943277376454e-27,9.57578121868961e-25,44.1666666666667,22.9956793086894
TRAK1,aFB2,0.655967301295241,0.220476257173149,560381,0.560470675308049,5.96742175823465e-07,2.41418519829702e-05,39.1666666666667,30.4368698991839
VIPR1,aFB2,0.315423937950412,0.306616156001745,593505.5,0.593600476076172,1.45303565999977e-75,1.91555194198108e-72,19.375,0.72011521843495
VIPR1-AS1,aFB2,0.0420869830316686,0.0410401027043985,514841,0.514923387742039,1.69464037240233e-12,1.25072965400219e-10,3.125,0.14402304368699
PCBP4,aFB2,0.161539071667111,0.0804649800838064,526655,0.526739278284525,7.20082871507416e-05,0.00195583405156151,11.875,6.67306769083053
DENND6A-DT,aFB2,0.0101693055741041,0.00927110273642324,503844,0.50392462794047,0.000444235130062507,0.00973269527645828,0.833333333333333,0.0480076812289966
FLNB,aFB2,0.323402679324686,0.118888294472602,535566.5,0.535652204352696,0.000161562289914165,0.00401605195429678,21.875,15.2664426308209
ADAMTS9-AS2,aFB2,0.966712738149635,0.276272004556985,566772,0.566862698031685,2.2711191065713e-07,9.8220763080687e-06,47.9166666666667,37.8300528084494
MAGI1,aFB2,1.59990591409622,1.11017795194338,773198,0.773321731477036,7.84736461801175e-101,2.72738724282916e-97,73.75,30.5808929428709
MAGI1-AS1,aFB2,0.0486040130841537,0.0338081772384889,511093,0.511174787966075,0.000312098921486968,0.00714910357541537,3.33333333333333,1.10417666826692
FOXP1,aFB2,2.01105364261022,0.442160045426764,637045,0.637146943510962,4.10262806787407e-21,5.89652532567269e-19,85.8333333333333,76.5722515602496
PDZRN3,aFB2,0.620855399451485,0.25844304945492,565345,0.565435469675148,2.65630380318769e-09,1.45491619913565e-07,33.75,22.0835333653385
LNP1,aFB2,0.135665510030865,0.0771422643150237,526210.5,0.526294707153145,6.12576530728048e-06,0.000208172563077902,9.79166666666667,4.60873739798368
GAP43,aFB2,0.16823196645961,0.0761091737449288,525835.5,0.525919647143543,0.000158275834165218,0.00394719074753455,12.0833333333333,7.00912145943351
SEMA5B,aFB2,0.0587885295113914,0.0480041925241278,517493.5,0.517576312209954,1.42545609441468e-08,7.30517586401709e-07,4.375,0.864138262121939
PDIA5,aFB2,0.259468630704644,0.149135596438826,545380,0.545467274763962,7.05284886355028e-09,3.69366390277248e-07,17.7083333333333,9.12145943350936
MYLK,aFB2,0.296638462925985,0.260968758788624,586470.5,0.586564350296047,1.35555396560209e-46,6.16954567368258e-44,20,2.8324531925108
KALRN,aFB2,1.22461311529023,0.817379405097996,696862.5,0.696974015842535,1.54905795422857e-60,1.26004329038537e-57,58.3333333333333,24.9159865578493
TMEM108,aFB2,1.46924876323615,0.577176101665443,628022,0.628122499599936,5.337888249539e-21,7.61465692791513e-19,62.2916666666667,46.1833893422948
AMOTL2,aFB2,0.265637554895329,0.185770534304792,557648.5,0.557737738038086,5.68010635737431e-16,5.74487159123749e-14,17.7083333333333,6.57705232837254
PFN2,aFB2,0.111814242142199,0.0568395244952251,521837,0.521920507281165,9.57423944727983e-05,0.00254013010623841,8.75,4.3686989918387
AC117386.2,aFB2,0.053059599529866,0.0347135660222263,511389.5,0.511471335413666,0.000420049431250338,0.00928260682435357,3.54166666666667,1.24819971195391
P2RY14,aFB2,0.193850936905564,0.150588264568099,540757,0.540843534965594,2.90007197931754e-14,2.51983299639293e-12,11.25,3.21651464234278
ARHGEF26,aFB2,0.516691139348949,0.146342431253918,541576,0.541662666026564,0.00027014093194398,0.00636337521204577,32.5,25.8281325012002
NMD3,aFB2,0.575779376445494,0.154004123021304,542481.5,0.542568310929749,0.000298864073756337,0.00694419232350465,35.2083333333333,28.084493518963
LINC01995,aFB2,0.0100600224583093,0.0100600224583093,503044.5,0.503125,0.000307401766313562,0.00705953640776286,0.625,0
DGKG,aFB2,0.0875815329721403,0.0612667057002445,516415,0.51649763962234,7.20309263319978e-05,0.00195583405156151,5.41666666666667,2.16034565530485
LPP,aFB2,2.10206888910824,0.628460532774976,689796.5,0.689906885101616,4.94123505264823e-39,1.54842915817865e-36,85.4166666666667,75.2280364858377
P3H2,aFB2,0.121304344465201,0.0882059769779495,526049,0.526133181309009,2.0721179010408e-08,1.0396212529487e-06,7.70833333333333,2.54440710513682
ATP13A3,aFB2,0.704622344386976,0.195238656492325,558280,0.558369339094255,2.93232724551312e-06,0.000104771778432909,42.5,33.6533845415266
LDB2,aFB2,1.48358393633846,0.571852317057419,651462,0.651566250600096,1.23657029303472e-27,2.51464462090482e-25,70.2083333333333,50.8881421027364
PPARGC1A,aFB2,0.18456681831698,0.134674218608724,545595,0.545682309169467,3.95883884458986e-15,3.67355261814357e-13,12.9166666666667,3.88862217954873
LGI2,aFB2,0.0257075826612837,0.0227835662471046,509943.5,0.510025104016643,1.07451678521799e-06,4.16631351071694e-05,2.29166666666667,0.28804608737398
AC016687.3,aFB2,0.0552320422626291,0.0461966796642554,514883,0.514965394463114,2.39502396635449e-07,1.0311279420912e-05,3.75,0.768122899663946
AC016687.2,aFB2,0.217771283639068,0.199309124401021,552296,0.55238438150104,6.73538940348579e-32,1.62975109040927e-29,11.6666666666667,1.24819971195391
TBC1D1,aFB2,0.37182672398762,0.140147599353162,541364,0.541450632101136,2.82269584952715e-05,0.000856464166851368,24.5833333333333,17.0907345175228
APBB2,aFB2,1.72836009768899,0.614658862814983,680288,0.68039686349816,1.95413129917182e-36,5.70293081668991e-34,79.1666666666667,62.1219395103217
KIT,aFB2,0.0590096110551936,0.0496584152586202,518200,0.518282925268043,8.48894043805794e-10,4.92474479343541e-08,4.375,0.72011521843495
KIAA1211,aFB2,0.473335545567723,0.228964845596326,565994.5,0.566085073611778,4.30535656789835e-11,2.86756249037146e-09,28.9583333333333,16.8026884301488
IGFBP7,aFB2,2.83029124020357,0.325630921327247,590493,0.59058749399904,5.64472190027716e-10,3.335446104629e-08,90,89.7263562169947
ADAMTS3,aFB2,0.248598164698115,0.105009948440167,535781.5,0.535867238758201,6.94243182485411e-06,0.000234259586139451,16.875,9.79356697071531
PARM1,aFB2,0.472506339447096,0.400765399338969,620643,0.620742318771003,2.45166119890823e-58,1.87458918590921e-55,28.9583333333333,5.23283725396063
AC110760.1,aFB2,0.0356082165356107,0.0334292090893778,511471,0.511552848455753,6.92815944593779e-09,3.63380381243651e-07,2.5,0.192030724915987
CCDC158,aFB2,0.0893808025197176,0.054152821962959,517581,0.517663826212194,0.00019174321979272,0.00468704286182575,6.45833333333333,2.97647623619779
SHROOM3,aFB2,1.03323529809699,0.388050452250366,606505,0.606602056329013,4.32549928248356e-16,4.42160863819864e-14,55.8333333333333,38.7902064330293
FRAS1,aFB2,0.350084951712414,0.229061965280182,569144,0.569235077612418,5.10962807834669e-18,6.04786969236137e-16,22.0833333333333,8.68939030244839
PKD2,aFB2,1.15163090823338,0.216777720041854,563396,0.563486157785246,6.01339813815008e-06,0.000204717920053086,60.4166666666667,56.2650024003841
ABCG2,aFB2,0.0789559597814865,0.056008754507712,519364,0.519447111537846,2.08890786374382e-06,7.7011607076943e-05,5.83333333333333,1.96831493038886
AC004052.1,aFB2,0.0767887798955733,0.0496598722425521,514607,0.514689350296047,0.000159675560878616,0.00397482140593391,4.79166666666667,1.87229956793087
SYNPO2,aFB2,1.72053268986414,0.291832584528735,577682.5,0.577774943991039,7.36460677590981e-08,3.40867169067564e-06,76.875,70.4272683629381
PDE5A,aFB2,1.2839526940292,0.223845286831542,561115.5,0.561205292846856,1.41890930028726e-05,0.000454525198866128,64.5833333333334,57.513202112338
LINC01091,aFB2,1.98937471295754,1.21573692292821,744128.5,0.744247579612738,9.34724020407205e-73,1.1911811341396e-69,72.7083333333333,42.0547287566011
LINC02516,aFB2,0.0774870602328249,0.0454230839313059,516657,0.516739678348536,0.000144037187076456,0.00362520454188282,5.83333333333333,2.49639942390783
IL15,aFB2,0.283103085522995,0.138635148568631,539459.5,0.539545827332373,1.7829949971996e-06,6.66331199784341e-05,18.125,10.7057129140663
INPP4B,aFB2,0.376719657997445,0.183520242847095,537930.5,0.538016582653225,2.33034709721907e-05,0.000716745775332118,20,13.3941430628901
DCLK2,aFB2,0.277607236016731,0.14831400440834,546754.5,0.546841994719155,4.33190239210131e-09,2.31950924863341e-07,18.5416666666667,9.40950552088334
TMEM131L,aFB2,0.550731349211025,0.145609508656009,542199,0.542285765722516,0.000294234446510538,0.00685907141740511,34.375,27.4603936629861
AC107208.1,aFB2,1.05724428913964,0.600638270838962,668760,0.668867018722996,3.22765457202284e-41,1.1425598328056e-38,58.125,30.9169467114738
GUCY1A1,aFB2,1.54511465136309,0.994955992667093,741206.5,0.741325112017923,1.91568420815516e-76,2.61566153435643e-73,70.2083333333333,34.4215074411906
GUCY1B1,aFB2,0.444632869453649,0.222198068651507,566188.5,0.566279104656745,2.41294962533344e-11,1.63562902705891e-09,28.5416666666667,16.3226116178589
RAPGEF2,aFB2,0.826966769943695,0.301150850457393,585800.5,0.585894243078893,1.51586483365989e-11,1.04232065567718e-09,48.5416666666667,35.2376380220835
NPY1R,aFB2,0.655600254294229,0.603967648611883,669477.5,0.669584633541367,9.65131096046062e-110,5.271132418991e-106,37.0833333333333,3.79260681709073
NPY5R,aFB2,0.0882081076290905,0.0838403846664446,529275,0.529359697551608,8.49046437393939e-22,1.25327777405435e-19,6.25,0.384061449831973
CPE,aFB2,0.736249467312751,0.340496018783359,588231,0.588325132021123,3.01454025221558e-14,2.61335347806018e-12,39.7916666666667,25.7321171387422
PALLD,aFB2,1.6090729495331,0.584359814752867,662883.5,0.662989578332533,1.72282352550369e-30,3.89735302979477e-28,75,58.6173787806049
SH3RF1,aFB2,0.758441553181606,0.1908952598378,554644,0.554732757241159,1.91219947225323e-05,0.000598732989547202,44.1666666666667,37.1579452712434
GPM6A,aFB2,0.267299242097645,0.20115419754673,554506,0.554594735157625,1.01272315901857e-16,1.09631732073088e-14,15.8333333333333,5.28084493518963
PDLIM3,aFB2,1.42492384411988,0.401581565705552,616791,0.616889702352376,1.35303713626907e-16,1.44491516080175e-14,69.5833333333333,57.561209793567
SORBS2,aFB2,0.669505740401834,0.382106803386215,601183,0.601279204672748,6.42180983758933e-21,9.02618426106169e-19,37.5,19.7791646663466
TPPP,aFB2,0.106216025186593,0.0703942083521864,526678.5,0.526762782045127,3.06728256875792e-08,1.49764086700107e-06,8.125,2.78444551128181
LINC02063,aFB2,0.0343611157713352,0.0338549302892294,511141,0.511222795647304,8.43638629479474e-11,5.5039502463532e-09,2.29166666666667,0.0480076812289966
SEMA5A,aFB2,1.32547904327767,1.23975158731377,765321,0.765443470955353,6.88100967221327e-183,2.63067880778386e-178,56.875,5.95295247239558
AC091906.1,aFB2,0.0669506935533495,0.0638821437589315,521431,0.52151444231077,2.98634667888404e-16,3.11092697221841e-14,4.58333333333333,0.28804608737398
SEMA5A-AS1,aFB2,0.00728767283660011,0.00728767283660011,503044.5,0.503125,0.000307401766313562,0.00705953640776286,0.625,0
LINC02112,aFB2,0.118722363740818,0.108338485999713,534062,0.534147463594175,1.8353402685186e-22,2.7954937771209e-20,7.5,0.672107537205953
C5orf17,aFB2,0.219508158722956,0.108865418419364,529982.5,0.530067310769723,1.07202742332606e-05,0.000350596068615729,12.7083333333333,6.76908305328853
AC113386.1,aFB2,0.0885406741306339,0.0775872623230717,526910,0.526994319091055,3.72587071138639e-15,3.46578499189813e-13,6.25,0.864138262121939
CDH6,aFB2,0.201178396541376,0.19235750179631,554646,0.55473475756121,4.24312097514967e-39,1.34065089256981e-36,11.6666666666667,0.768122899663946
NPR3,aFB2,0.137392023408658,0.0924967091206964,528202,0.528286525844135,1.11294803564742e-07,5.0473447628513e-06,9.16666666666667,3.60057609217475
ADAMTS12,aFB2,0.473029006180429,0.300557789390337,586208.5,0.586302308369339,1.5825217784203e-21,2.29171932237827e-19,28.3333333333333,11.8098895823332
LIFR,aFB2,0.721308020931881,0.179724811560374,549235,0.549322891662666,8.90699606923371e-05,0.00237298513395731,42.7083333333333,34.8055688910226
AC022126.1,aFB2,0.171232231498074,0.129467367836715,543235.5,0.543322431589054,1.01245821717052e-14,9.21602145253475e-13,12.0833333333333,3.55256841094575
ITGA1,aFB2,1.7341499681647,1.36615012269398,814457,0.814587333973436,3.97775704800023e-144,7.60368148510484e-140,75.2083333333333,24.1478636581853
PELO,aFB2,0.142960600370962,0.107621588292753,535086.5,0.535172127540406,1.0993837818664e-11,7.64191661173349e-10,10,3.07249159865579
AC025180.1,aFB2,0.0850141151824135,0.0678636039722892,524058,0.524141862698032,2.87793094152818e-10,1.76041884520902e-08,6.25,1.4402304368699
ITGA2,aFB2,0.157623140819314,0.0969449552248619,529785.5,0.529870279244679,3.33612026084176e-07,1.41061020866424e-05,10.4166666666667,4.56072971675468
ARL15,aFB2,2.41863612501757,0.754193528782564,703393.5,0.703506060969755,1.59670617893821e-44,6.22894631908027e-42,87.7083333333333,75.4680748919827
PLPP1,aFB2,1.63528167214529,0.933022662294388,728429.5,0.728546067370779,2.50577337940115e-63,2.28091004923537e-60,71.875,43.5429668747
MAP3K1,aFB2,0.423161190275118,0.188371952224447,556183,0.556272003520563,2.49577545347803e-08,1.24401553274992e-06,27.5,17.5708113298128
RNF180,aFB2,1.47745718308708,0.703367602523611,687384,0.687493999039846,3.31375843105302e-42,1.20655522454846e-39,70.4166666666667,47.4315890542487
RGS7BP,aFB2,0.27736434797702,0.24939454951216,569501.5,0.569592634821571,2.88473819648778e-39,9.2677668899096e-37,15.8333333333333,2.01632261161786
PDE8B,aFB2,0.368250453663742,0.259454835340939,578716.5,0.578809109457513,6.47391672270917e-24,1.04874707722837e-21,23.125,7.72923667786846
AC113383.1,aFB2,0.437723938358268,0.182496162403004,550223.5,0.550311549847976,2.88530304839311e-07,1.22974382210833e-05,25.8333333333333,16.2746039366299
MEF2C,aFB2,0.68581145108313,0.327173523092227,592558,0.592652824451912,8.7214723963609e-16,8.68308883294983e-14,40.625,24.6279404704753
MEF2C-AS1,aFB2,0.560303123335689,0.247021943140918,556586.5,0.556675568090895,8.72171451889884e-08,3.9885151647371e-06,29.5833333333333,20.2112337974076
AC104123.1,aFB2,0.31887843452213,0.120857416900337,532664.5,0.532749739958393,0.000212313307520572,0.00514056368576249,19.1666666666667,12.9140662506001
ARAP3,aFB2,0.0682294052860725,0.0492724253895119,516081,0.516163586173788,1.26432661289696e-05,0.000407688348634708,4.79166666666667,1.58425348055689
IL17B,aFB2,0.0158795835564586,0.014112833475266,505451,0.505531885101616,0.000221573557134655,0.00532431091314581,1.25,0.14402304368699
CARMN,aFB2,0.597398912991119,0.500029021731646,626450,0.626550248039686,4.89775010654895e-53,2.88070591266881e-50,31.4583333333333,7.53720595295247
PDGFRB,aFB2,0.983258083348644,0.341452752810965,597202,0.597297567610818,2.50425885571452e-13,1.97810579158723e-11,54.5833333333333,41.9107057129141
SYNPO,aFB2,0.337490939745341,0.151577052131275,549839,0.549926988318131,6.00602526283939e-08,2.81737854998298e-06,23.3333333333333,13.730196831493
